/* DATA DESCRIPTION:
Citation:	Senger, Florian; Gillis, Lucy Gwen; Engel, Sabine (2020): Sediment characteristics of the mangrove forest of Bonaire, Dutch Caribbean. PANGAEA, https://doi.org/10.1594/PANGAEA.910431, 
	In: Senger, F et al. (2020): Impacts of wetland dieback on carbon dynamics: A comparison between intact and degraded mangroves. PANGAEA, https://doi.org/10.1594/PANGAEA.910433
Abstract:	Sediment cores were retrieved at low tide using an open-face stainless steel tube corer. Within each 10 m x 10 m sampling plot sediment cores were taken. Core samples were obtained to a depth of 30 cm and each core was divided into depth intervals of 0-5 cm, 5-10 cm and 10-30 cm. A 2 cm subsample was cut out of the middle of each layer i.e. 0-5 cm, 5-10 cm and 10-30 cm, stored in a labeled plastic bag and dried at 40 °C for approximately 72 hours. The samples were then transported to the Analytical laboratory at Leibniz Center for Marine Tropical Research (ZMT) for further processing and analysis. Any large items, such as twigs, roots and stones were removed from the dried sample and large clumps were separated with a spatula. The samples were homogenized using a Fritsch Pulverisette 7 milling device. The milling device was set to 500 rpm at two minutes. Between each soil sample the device was cleaned to avoid cross-contamination. For each dried and homogenized sample we used a Mettler Toledo microscale model MX5 to weigh two sub-samples between 10 and 20 mg. One sample for sediment total carbon (samples were put into tin cups) and sediment organic carbon (samples were placed into silver cups). Organic carbon samples were acidified with 0.2 ml HCl to remove all inorganic carbon compounds and then again dried for 48 hours at 40 °C. To measure total and organic carbon content of the samples a Euro EA Elemental Analyzer (HEKAtechGmbH) was applied measuring OAS 5 standards between each five samples. To determine sediment inorganic carbon (SIC) the sediment organic carbon was subtracted from sediment total carbon.
Keyword(s):	biogeochemistry; blue carbon; Bonaire; carbon dioxide; connectivity; ecosystem degradation
Related to:	Senger, Florian; Saavedra Hortua, D A; Engel, Sabine; Schnurawa, M; Moosdorf, Nils; Gillis, Lucy Gwen (2021): Impacts of wetland dieback on carbon dynamics: A comparison between intact and degraded mangroves. Science of the Total Environment, 753, 141817, https://doi.org/10.1016/j.scitotenv.2020.141817
Coverage:	MEDIAN LATITUDE: 12.114850 * MEDIAN LONGITUDE: -68.236014 * SOUTH-BOUND LATITUDE: 12.105860 * WEST-BOUND LONGITUDE: -68.240950 * NORTH-BOUND LATITUDE: 12.118760 * EAST-BOUND LONGITUDE: -68.222710
	DATE/TIME START: 2019-02-12T00:00:00 * DATE/TIME END: 2019-03-30T00:00:00
	MINIMUM DEPTH, sediment/rock: 0.025 m * MAXIMUM DEPTH, sediment/rock: 20.000 m
Event(s):	Awa_di_Lodo_Aw01 (Aw01) * LATITUDE: 12.117340 * LONGITUDE: -68.239970 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Awa_di_Lodo_Aw02 (Aw02) * LATITUDE: 12.118760 * LONGITUDE: -68.238230 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Awa_di_Lodo_Aw03 (Aw03) * LATITUDE: 12.116930 * LONGITUDE: -68.236030 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Awa_di_Lodo_Aw04 (Aw04) * LATITUDE: 12.117610 * LONGITUDE: -68.237200 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Awa_di_Lodo_Aw05 (Aw05) * LATITUDE: 12.117350 * LONGITUDE: -68.237950 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Coco_Co02 (Co02) * LATITUDE: 12.117660 * LONGITUDE: -68.222710 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
	Isla_di_Chico_IC01 (IC01) * LATITUDE: 12.118340 * LONGITUDE: -68.231160 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_di_Chico_IC02 (IC02) * LATITUDE: 12.118420 * LONGITUDE: -68.232640 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_di_Chico_IC03 (IC03) * LATITUDE: 12.115760 * LONGITUDE: -68.232900 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_di_Chico_IC04 (IC04) * LATITUDE: 12.114520 * LONGITUDE: -68.233800 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_di_Chico_IC05 (IC05) * LATITUDE: 12.116690 * LONGITUDE: -68.233020 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_Yuwana_IY01 (IY01) * LATITUDE: 12.115930 * LONGITUDE: -68.235730 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_Yuwana_IY02 (IY02) * LATITUDE: 12.115480 * LONGITUDE: -68.236670 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_Yuwana_IY03 (IY03) * LATITUDE: 12.114550 * LONGITUDE: -68.236980 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_Yuwana_IY04 (IY04) * LATITUDE: 12.114120 * LONGITUDE: -68.235890 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Isla_Yuwana_IY05 (IY05) * LATITUDE: 12.115210 * LONGITUDE: -68.235160 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Degraded
	Pedro_Pe01 (Pe01) * LATITUDE: 12.113150 * LONGITUDE: -68.240940 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
	Pedro_Pe02 (Pe02) * LATITUDE: 12.111160 * LONGITUDE: -68.240950 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
	Pedro_Pe03 (Pe03) * LATITUDE: 12.109520 * LONGITUDE: -68.240010 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
	Pedro_Pe04 (Pe04) * LATITUDE: 12.107490 * LONGITUDE: -68.239460 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
	Pedro_Pe05 (Pe05) * LATITUDE: 12.105860 * LONGITUDE: -68.238890 * LOCATION: Lac Bay, Bonaire * METHOD/DEVICE: Multiple investigations (MULT) * COMMENT: Intact
Parameter(s):	Event label (Event) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Latitude of event (Latitude) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Longitude of event (Longitude) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Site (Site) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Status (Status) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Sample ID (Sample ID) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Depth, top/min [m] (Depth top) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Depth, bottom/max [m] (Depth bot) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de)
	Carbon, organic, total [%] (TOC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 1
	Carbon, total [%] (TC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 1
	Carbon, inorganic, total [%] (TIC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 1
	Carbon, organic, total [%] (TOC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 2
	Carbon, total [%] (TC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 2
	Carbon, inorganic, total [%] (TIC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 2
	Carbon, organic, total [%] (TOC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 3
	Carbon, total [%] (TC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 3
	Carbon, inorganic, total [%] (TIC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Replicate 3
	Carbon, organic, total [%] (TOC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Average of replicates
	Carbon, total [%] (TC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Average of replicates
	Carbon, inorganic, total [%] (TIC) * PI: Senger, Florian (https://orcid.org/0000-0002-5071-6977, florian.senger@posteo.de) * METHOD/DEVICE: Euro EA Elemental Analyzer (HEKAtechGmbH) * COMMENT: Average of replicates
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	981 data points
*/
Event	Latitude	Longitude	Site	Status	Sample ID	Date/Time	Depth [m]	Depth top [m]	Depth bot [m]	TOC [%] (Replicate 1)	TC [%] (Replicate 1)	TIC [%] (Replicate 1)	TOC [%] (Replicate 2)	TC [%] (Replicate 2)	TIC [%] (Replicate 2)	TOC [%] (Replicate 3)	TC [%] (Replicate 3)	TIC [%] (Replicate 3)	TOC [%] (Average of replicates)	TC [%] (Average of replicates)	TIC [%] (Average of replicates)
Pedro_Pe01	12.1131	-68.2409	Pedro	Intact	Pe01	2019-02-12	0.025	0	0.05	26.09	26.25	0.16	16.69	17.07	0.38	27.95	28.70	0.75	23.58	24.01	0.43
Pedro_Pe01	12.1131	-68.2409		Intact		2019-02-12	7.500	5	10.00	30.41	30.54	0.13	23.01	23.30	0.29	26.41	26.48	0.08	26.61	26.77	0.17
Pedro_Pe01	12.1131	-68.2409		Intact		2019-02-12	20.000	10	30.00	23.28	23.56	0.29	24.08	23.78	-0.31	24.39	24.11	-0.28	23.92	23.82	-0.10
Pedro_Pe02	12.1112	-68.2409	Pedro	Intact	Pe02	2019-02-12	0.025	0	0.05	32.77	33.10	0.34	26.17	25.22	-0.95	30.87	30.96	0.09	29.94	29.76	-0.17
Pedro_Pe02	12.1112	-68.2409		Intact		2019-02-12	7.500	5	10.00	31.88	32.39	0.52	29.32	29.15	-0.17	30.09	30.13	0.05	30.43	30.56	0.13
Pedro_Pe02	12.1112	-68.2409		Intact		2019-02-12	20.000	10	30.00	30.38	32.51	2.14	29.59	30.06	0.48	28.19	28.64	0.45	29.38	30.40	1.02
Pedro_Pe03	12.1095	-68.2400	Pedro	Intact	Pe03	2019-02-12	0.025	0	0.05	30.83	30.80	-0.03	31.14	31.72	0.58	29.70	30.11	0.41	30.56	30.88	0.32
Pedro_Pe03	12.1095	-68.2400		Intact		2019-02-12	7.500	5	10.00	23.07	29.92	6.85	28.41	23.54	-4.87	27.58	27.78	0.20	26.35	27.08	0.73
Pedro_Pe03	12.1095	-68.2400		Intact		2019-02-12	20.000	10	30.00	29.38	29.51	0.14	27.01	26.96	-0.05	27.75	26.59	-1.16	28.05	27.69	-0.36
Pedro_Pe04	12.1075	-68.2395	Pedro	Intact	Pe04	2019-02-12	0.025	0	0.05	32.99	32.85	-0.14	30.45	30.41	-0.05	31.22	31.65	0.43	31.55	31.64	0.08
Pedro_Pe04	12.1075	-68.2395		Intact		2019-02-12	7.500	5	10.00	30.47	30.77	0.30	32.90	32.51	-0.39	31.04	32.64	1.60	31.47	31.97	0.50
Pedro_Pe04	12.1075	-68.2395		Intact		2019-02-12	20.000	10	30.00	28.78	29.76	0.98	31.51	31.51	-0.01	29.18	28.98	-0.20	29.82	30.08	0.26
Pedro_Pe05	12.1059	-68.2389	Pedro	Intact	Pe05	2019-02-12	0.025	0	0.05	33.05	33.02	-0.02	32.96	33.12	0.16	32.92	32.94	0.02	32.97	33.03	0.05
Pedro_Pe05	12.1059	-68.2389		Intact		2019-02-12	7.500	5	10.00	31.95	32.40	0.44		33.10		31.89	31.81	-0.08	31.92	32.43	0.18
Pedro_Pe05	12.1059	-68.2389		Intact		2019-02-12	20.000	10	30.00	30.63	31.11	0.49	33.10	33.09	-0.01	32.35	32.22	-0.13	32.02	32.14	0.12
Coco_Co02	12.1177	-68.2227	Coco	Intact	Co02	2019-02-25	0.025	0	0.05	22.23	22.48	0.25	23.84	24.55	0.70	24.68	24.91	0.23	23.58	23.98	0.39
Coco_Co02	12.1177	-68.2227		Intact		2019-02-25	7.500	5	10.00	22.36	22.52	0.16	19.80	20.18	0.38	13.33	24.11	10.78	18.50	22.27	3.77
Coco_Co02	12.1177	-68.2227		Intact		2019-02-25	20.000	10	30.00	13.58	14.88	1.30	5.65	10.75	5.11	15.25	15.43	0.18	11.49	13.69	2.20
Awa_di_Lodo_Aw01	12.1173	-68.2400	Awa_di_Lodo	Degraded	Aw01	2019-02-15	0.025	0	0.05	4.67	5.46	0.78	6.39	6.62	0.24	3.95	5.38	1.43	5.00	5.82	0.82
Awa_di_Lodo_Aw01	12.1173	-68.2400		Degraded		2019-02-15	7.500	5	10.00	13.81	13.88	0.07	11.27	11.41	0.14	9.39	9.50	0.11	11.49	11.60	0.11
Awa_di_Lodo_Aw01	12.1173	-68.2400		Degraded		2019-02-15	20.000	10	30.00	5.12	5.20	0.08	5.59	5.68	0.09	4.73	4.64	-0.09	5.14	5.17	0.03
Awa_di_Lodo_Aw02	12.1188	-68.2382	Awa_di_Lodo	Degraded	Aw02	2019-02-15	0.025	0	0.05	3.92	5.37	1.45	4.04	5.28	1.24	4.08	5.16	1.08	4.01	5.27	1.26
Awa_di_Lodo_Aw02	12.1188	-68.2382		Degraded		2019-02-15	7.500	5	10.00	3.54	5.18	1.63	3.74	5.39	1.64	4.36	5.86	1.50	3.88	5.47	1.59
Awa_di_Lodo_Aw02	12.1188	-68.2382		Degraded		2019-02-15	20.000	10	30.00	8.61	8.60	-0.01	8.14	8.24	0.10	4.23	5.32	1.09	7.00	7.39	0.39
Awa_di_Lodo_Aw03	12.1169	-68.2360	Awa_di_Lodo	Degraded	Aw03	2019-02-15	0.025	0	0.05	20.98	22.88	1.90	19.04	19.76	0.72	23.00	23.16	0.16	21.01	21.93	0.93
Awa_di_Lodo_Aw03	12.1169	-68.2360		Degraded		2019-02-15	7.500	5	10.00	22.98	22.72	-0.26	18.71	19.21	0.49	20.67	21.43	0.76	20.79	21.12	0.33
Awa_di_Lodo_Aw03	12.1169	-68.2360		Degraded		2019-02-15	20.000	10	30.00	19.44	19.39	-0.05	18.55	19.61	1.06	22.10	22.30	0.20	20.03	20.43	0.40
Awa_di_Lodo_Aw04	12.1176	-68.2372	Awa_di_Lodo	Degraded	Aw04	2019-02-18	0.025	0	0.05	13.31	14.67	1.36	13.82	23.90	10.08	18.89	18.88	0.00	15.34	19.15	3.81
Awa_di_Lodo_Aw04	12.1176	-68.2372		Degraded		2019-02-18	7.500	5	10.00	27.86	28.19	0.33	24.06	24.59	0.54	21.29			24.40	26.39	0.44
Awa_di_Lodo_Aw04	12.1176	-68.2372		Degraded		2019-02-18	20.000	10	30.00	18.18	18.24	0.06	17.02	17.44	0.42	17.79	18.14	0.36	17.66	17.94	0.28
Awa_di_Lodo_Aw05	12.1174	-68.2379	Awa_di_Lodo	Degraded	Aw05	2019-02-18	0.025	0	0.05	21.03	20.67	-0.36	21.56	21.57	0.01		12.65		21.29	18.30	-0.17
Awa_di_Lodo_Aw05	12.1174	-68.2379		Degraded		2019-02-18	7.500	5	10.00	16.15	16.63	0.48	16.85	20.03	3.19	18.96	19.40	0.44	17.32	18.69	1.37
Awa_di_Lodo_Aw05	12.1174	-68.2379		Degraded		2019-02-18	20.000	10	30.00	16.28	18.45	2.17	20.27	20.23	-0.03	21.58	21.35	-0.24	19.38	20.01	0.63
Isla_Yuwana_IY01	12.1159	-68.2357	Isla_Yuwana	Degraded	IY01	2019-03-18	0.025	0	0.05	22.39	22.86	0.46	25.07	23.99	-1.08	22.48	23.11	0.62	23.31	23.32	0.00
Isla_Yuwana_IY01	12.1159	-68.2357		Degraded		2019-03-18	7.500	5	10.00	19.89	20.03	0.14	21.34	22.92	1.58	21.79	22.87	1.08	21.01	21.94	0.93
Isla_Yuwana_IY01	12.1159	-68.2357		Degraded		2019-03-18	20.000	10	30.00	19.29	18.72	-0.57	19.99	21.39	1.40	20.37	20.46	0.09	19.88	20.19	0.31
Isla_Yuwana_IY02	12.1155	-68.2367	Isla_Yuwana	Degraded	IY02	2019-03-18	0.025	0	0.05	25.95	25.68	-0.26	24.91	25.23	0.33	25.64	24.69	-0.96	25.50	25.20	-0.30
Isla_Yuwana_IY02	12.1155	-68.2367		Degraded		2019-03-18	7.500	5	10.00	28.59	27.07	-1.52	28.30	28.43	0.13	26.24	25.93	-0.31	27.71	27.14	-0.57
Isla_Yuwana_IY02	12.1155	-68.2367		Degraded		2019-03-18	20.000	10	30.00	24.80	24.96	0.16	23.68	23.31	-0.37	25.97	25.81	-0.16	24.81	24.69	-0.12
Isla_Yuwana_IY03	12.1145	-68.2370	Isla_Yuwana	Degraded	IY03	2019-03-18	0.025	0	0.05	21.95	21.97	0.03	20.83	20.50	-0.33	20.44	21.48	1.04	21.07	21.32	0.24
Isla_Yuwana_IY03	12.1145	-68.2370		Degraded		2019-03-18	7.500	5	10.00	23.83	23.75	-0.08	21.32	21.21	-0.12	24.30	24.42	0.12	23.15	23.13	-0.03
Isla_Yuwana_IY03	12.1145	-68.2370		Degraded		2019-03-18	20.000	10	30.00	23.91	24.51	0.60	21.10	21.42	0.32	25.07	25.55	0.49	23.36	23.83	0.47
Isla_Yuwana_IY04	12.1141	-68.2359	Isla_Yuwana	Degraded	IY04	2019-03-18	0.025	0	0.05	22.38	22.70	0.32	23.64	23.78	0.13	21.39	21.54	0.15	22.47	22.67	0.20
Isla_Yuwana_IY04	12.1141	-68.2359		Degraded		2019-03-18	7.500	5	10.00	22.22	22.62	0.40	20.01	20.18	0.17	20.18	21.68	1.50	20.80	21.49	0.69
Isla_Yuwana_IY04	12.1141	-68.2359		Degraded		2019-03-18	20.000	10	30.00	21.72	21.66	-0.06	18.52	18.87	0.35	19.37	20.14	0.78	19.87	20.23	0.36
Isla_Yuwana_IY05	12.1152	-68.2352	Isla_Yuwana	Degraded	IY05	2019-03-18	0.025	0	0.05	19.29	20.73	1.44	20.87	21.18	0.31	18.46	19.36	0.90	19.54	20.42	0.88
Isla_Yuwana_IY05	12.1152	-68.2352		Degraded		2019-03-18	7.500	5	10.00	21.05	21.99	0.95	20.98	21.48	0.50	19.13	19.15	0.02	20.38	20.87	0.49
Isla_Yuwana_IY05	12.1152	-68.2352		Degraded		2019-03-18	20.000	10	30.00	24.77	25.08	0.31	18.83	20.41	1.58	20.56	19.75	-0.81	21.39	21.75	0.36
Isla_di_Chico_IC01	12.1183	-68.2312	Isla_di_Chico	Degraded	IC01	2019-03-29	0.025	0	0.05	12.97	13.09	0.12	20.20	20.74	0.54	3.14	8.39	5.25	12.10	14.07	1.97
Isla_di_Chico_IC01	12.1183	-68.2312		Degraded		2019-03-29	7.500	5	10.00	18.64	19.33	0.69	20.43	20.74	0.31	7.86	7.95	0.09	15.64	16.00	0.36
Isla_di_Chico_IC01	12.1183	-68.2312		Degraded		2019-03-29	20.000	10	30.00	20.23	20.03	-0.19	14.77	15.85	1.08	16.95	16.90	-0.05	17.32	17.60	0.28
Isla_di_Chico_IC02	12.1184	-68.2326	Isla_di_Chico	Degraded	IC02	2019-03-29	0.025	0	0.05	14.03	14.11	0.08	19.57	19.24	-0.33	20.05	20.11	0.06	17.88	17.82	-0.06
Isla_di_Chico_IC02	12.1184	-68.2326		Degraded		2019-03-29	7.500	5	10.00	19.43	19.51	0.08	23.64	23.58	-0.05	21.32	21.53	0.21	21.46	21.54	0.08
Isla_di_Chico_IC02	12.1184	-68.2326		Degraded		2019-03-29	20.000	10	30.00	15.98	16.14	0.15	18.41	18.63	0.21	20.85	20.91	0.07	18.41	18.56	0.14
Isla_di_Chico_IC03	12.1158	-68.2329	Isla_di_Chico	Degraded	IC03	2019-03-30	0.025	0	0.05	9.44	10.31	0.87	15.40	17.77	2.37	18.06	19.28	1.23	14.30	15.79	1.49
Isla_di_Chico_IC03	12.1158	-68.2329		Degraded		2019-03-30	7.500	5	10.00	13.14	13.83	0.68	23.20	23.56	0.35	23.28	23.48	0.20	19.88	20.29	0.41
Isla_di_Chico_IC03	12.1158	-68.2329		Degraded		2019-03-30	20.000	10	30.00	26.71	26.86	0.14	18.94	19.10	0.16	21.87	21.77	-0.10	22.51	22.58	0.06
