/* DATA DESCRIPTION:
Citation:	Kusumaningtyas, Mariska Astrid; Hutahaean, Andreas A; Fischer, Helmut W; Pérez-Mayo, Manuel; Ransby, Daniela; Jennerjahn, Tim C (2018): Carbon, nitrogen, stable carbon isotopes and radionuclides in the sediment core C24 from Central Segara Anakan, Indonesia. PANGAEA, https://doi.org/10.1594/PANGAEA.896860, 
	In supplement to: Kusumaningtyas, MA et al. (2019): Variability in the organic carbon stocks, sources, and accumulation rates of Indonesian mangrove ecosystems. Estuarine, Coastal and Shelf Science, 218, 310-323, https://doi.org/10.1016/j.ecss.2018.12.007
Abstract:	What was sampled: Mangrove sediment
	Parameter measured and method:
	1. Organic carbon (Corg), analyzed using elemental analyzer (Eurovector E3000 Elemental Analyzer)
	2. Total nitrogen (N), analyzed using elemental analyzer (Eurovector E3000 Elemental Analyzer)
	3. Stable carbon isotope composition (δ13Corg), analyzed using Thermo Finnigan Delta plus mass spectrometer coupled to a Flash EA1112 Elemental Analyzer
	4. Gamma emitting radionuclides, measured using non-destructive high resolution, low background HPGe gamma spectroscopy (Canberra Inc.)
	Where was sampled: Central Segara Anakan Lagoon, Central Java, Indonesia
	When was sampled: Sediment samples were taken in November 2016.
	How it was sampled: Mangrove sediments were collected using a 1 m long semi-cylindrical auger. Sediments were taken down to 1 m depth, and were sampled in 5 cm interval.
Project(s):	Leibniz Centre for Tropical Marine Research (ZMT) (URI: https://www.leibniz-zmt.de/en/)
	Science for the Protection of Indonesian Coastal Environment (SPICE)
Coverage:	LATITUDE: -7.658580 * LONGITUDE: 108.839440
	DATE/TIME START: 2016-11-26T00:00:00 * DATE/TIME END: 2016-11-26T00:00:00
	MINIMUM DEPTH, sediment/rock: 0.025 m * MAXIMUM DEPTH, sediment/rock: 0.975 m
Event(s):	Segara_Anakan_Center-C24 (C24) * LATITUDE: -7.658580 * LONGITUDE: 108.839440 * DATE/TIME: 2016-11-26T00:00:00 * Recovery: 1.0 m * LOCATION: Central Segara Anakan * METHOD/DEVICE: Hand auger (drill) (HADR)
Parameter(s):	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com)
	Depth, top/min [m] (Depth top) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com)
	Depth, bottom/max [m] (Depth bot) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com)
	Carbon, organic, total [%] (TOC) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com) * METHOD/DEVICE: Element analyser, Eurovector E3000
	Nitrogen, total [%] (TN) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com) * METHOD/DEVICE: Element analyser, Eurovector E3000
	δ13C, organic carbon [‰ PDB] (δ13C Corg) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com) * METHOD/DEVICE: Mass spectrometer Thermo Finnigan DELTA plus coupled to a Flash EA1112 Elemental Analyzer
	Carbon/Nitrogen ratio (C/N) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com) * COMMENT: C_org/N, atomic
	Density, dry bulk [g/cm**3] (DBD) * PI: Kusumaningtyas, Mariska Astrid (https://orcid.org/0000-0003-3538-4959, m.astridkusuma@yahoo.com)
	Cumulative mass [g/cm**2] (Cum mass) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X)
	Lead-210 activity per mass [Bq/kg] (210Pb) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.) * COMMENT: total
	Uncertainty [±] (Uncertainty) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.) * COMMENT: Pb-210 (total), 1 sigma
	Lead-214 activity per mass [Bq/kg] (214Pb) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.)
	Uncertainty [±] (Uncertainty) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.) * COMMENT: Pb-214, 1 sigma
	Caesium-137, decision threshold [Bq/kg] (137Cs d t) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.)
	Americium-241 decision threshold [Bq/kg] (241Am d t) * PI: Pérez-Mayo, Manuel (https://orcid.org/0000-0002-6003-649X) * METHOD/DEVICE: High resolution, low background gamma spectroscopy (HPGe detector, Canberra Inc.)
