study_id,site_id,core_id,impact_class
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS1-1,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,DMT3A,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,DMT2B,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,DM35,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS1-2,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS1-3,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS2-1,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS2-2,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS2-3,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS3-1,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS3-2,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,NPS3-3,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET1,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET2,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET2p,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET3,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET4,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET5,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET6,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET7,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET7T,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET8,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET9,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET9P,natural
Palinkas_and_Engelhardt_2024,Dyke Marsh Wildlife Preserve,SET10,natural
